record_type,schema_version,campaign_id,architecture_id,architecture_condition,scientific_scope,git_commit,seed,workload_id,workload_label,environment_id,environment_phase_offset_fraction,environment_phase_offset_deg,mode,dt_s,simulation_duration_s,measurement_start_s,measurement_end_s_exclusive,requested_workload_trace_sha256,physical_realization_sha256,fdir_controller,fdir_latency_s,valid_run,invalid_reason,warmup_power_deficit_flag,compute_denied_due_instantaneous_power_J,compute_denied_due_battery_reserve_J,compute_denied_due_fdir_J,electrical_unserved_compute_energy_J,essential_reserve_J,protected_battery_SOC_equivalent,time_until_next_generation_s,reserve_active,reserve_limited_compute,reserve_denied_compute_W,reserve_active_time_s,reserve_limited_compute_time_s,requested_mean_compute_power_W,executed_mean_compute_power_W,requested_compute_energy_J,executed_compute_energy_J,compute_energy_denied_J,compute_energy_denied_fraction,peak_requested_compute_power_W,peak_executed_compute_power_W,peak_node_temperature_K,peak_radiator_temperature_K,time_above_project_throttle_threshold_s,thermal_throttle_event_count,time_thermally_throttled_s,hot_phase_requested_energy_fraction,hot_phase_executed_energy_fraction,executed_workload_trace_sha256,thermal_energy_balance_residual_J,initial_battery_SOC,final_battery_SOC,minimum_battery_SOC,maximum_battery_SOC,battery_energy_throughput_J,solar_energy_generated_J,battery_energy_discharged_J,battery_energy_charged_J,electrical_energy_curtailed_J,electrical_unserved_energy_J,electrical_energy_balance_residual_J,maximum_absolute_cumulative_electrical_residual_J,electrical_energy_balance_tolerance_J,delta_peak_temperature_vs_reference_K,controller_status_aggregation,invariants,assumption_dominance_warnings
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.0,0.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,,,True,,False,0.0,0.0,0.0,0.0,4496842.105263158,0.24373588926534892,2136.0,True,False,0.0,16177.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.57231247394503,320.9603101786311,0.0,0,0.0,0.6325617283950616,0.6325617283950616,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,2.619020960992202e-06,0.9,0.4992437467670996,0.2012119535465776,0.9,1047078074.825264,1451993045.840408,544141540.57146,502936534.2538041,59068827.73170513,0.0,-5.578708805842325e-05,5.696466541849077e-05,0.001996134586411868,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.0,0.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,RSIM canonical-derived monotone FDIR,30.0,True,,False,0.0,0.0,0.0,0.0,4496842.105263158,0.24373588926534892,2136.0,True,False,0.0,16177.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.57231247394503,320.9603101786311,0.0,0,0.0,0.6325617283950616,0.6325617283950616,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,2.619020960992202e-06,0.9,0.4992437467670996,0.2012119535465776,0.9,1047078074.825264,1451993045.840408,544141540.57146,502936534.2538041,59068827.73170513,0.0,-5.578708805842325e-05,5.696466541849077e-05,0.001996134586411868,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.125,45.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,347f9f035c301f9ce990ce0c9bddc0983ca986f64cebff678ef41ddfcfefb857,,,True,,False,0.0,0.0,0.0,0.0,4498947.368421053,0.24375636486893754,2137.0,True,False,0.0,16902.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.5719193401154,320.9599204533985,0.0,0,0.0,0.610246913580247,0.610246913580247,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,1.558265012135962e-06,0.9,0.2643515101783717,0.20088480558475483,0.9,1071700168.3962791,1413037528.013583,568528176.9635172,503171991.4327619,43032764.81527342,0.0,-5.4411779274232686e-05,5.442975088953972e-05,0.0019815657049771,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.125,45.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,347f9f035c301f9ce990ce0c9bddc0983ca986f64cebff678ef41ddfcfefb857,RSIM canonical-derived monotone FDIR,30.0,True,,False,0.0,0.0,0.0,0.0,4498947.368421053,0.24375636486893754,2137.0,True,False,0.0,16902.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.5719193401154,320.9599204533985,0.0,0,0.0,0.610246913580247,0.610246913580247,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,1.558265012135962e-06,0.9,0.2643515101783717,0.20088480558475483,0.9,1071700168.3962791,1413037528.013583,568528176.9635172,503171991.4327619,43032764.81527342,0.0,-5.4411779274232686e-05,5.442975088953972e-05,0.0019815657049771,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.25,90.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,63d9a2d53fa06dd60f0b7fc1f9c48705a0ffb7d7cc1ffd1256a49f4f5856b62b,,,True,,False,0.0,0.0,0.0,0.0,4498947.368421053,0.24375636486893754,2137.0,True,False,0.0,17096.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.57164335782113,320.9596470697222,0.0,0,0.0,0.6042592592592593,0.6042592592592593,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,4.583585450745886e-06,0.9,0.3061174766513556,0.20088480558475483,0.9,1089045521.7969594,1402613568.760612,575053704.4946331,513991817.3023263,27418766.32784737,0.0,-5.1036709919571877e-05,5.136223626323044e-05,0.001977667273255245,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.25,90.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,63d9a2d53fa06dd60f0b7fc1f9c48705a0ffb7d7cc1ffd1256a49f4f5856b62b,RSIM canonical-derived monotone FDIR,30.0,True,,False,0.0,0.0,0.0,0.0,4498947.368421053,0.24375636486893754,2137.0,True,False,0.0,17096.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.57164335782113,320.9596470697222,0.0,0,0.0,0.6042592592592593,0.6042592592592593,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,4.583585450745886e-06,0.9,0.3061174766513556,0.20088480558475483,0.9,1089045521.7969594,1402613568.760612,575053704.4946331,513991817.3023263,27418766.32784737,0.0,-5.1036709919571877e-05,5.136223626323044e-05,0.001977667273255245,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.375,135.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,7e66952234e660cc380de133df21fc0cc6a443a7b18a359ea18a95a7f9ed9a64,,,True,,False,0.0,0.0,0.0,0.0,4498947.368421053,0.24375636486893754,2137.0,True,False,0.0,16741.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.5722210378559,320.96021960512974,0.0,0,0.0,0.6043518518518519,0.6043518518518519,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,1.5542650544375647e-06,0.9,0.45058603845980555,0.20088480558475483,0.9,1080017423.0692978,1421688339.5585744,563112661.8474879,516904761.22180974,32083289.853670973,0.0,-4.968235589331016e-05,5.2714596677105874e-05,0.0019848010014060623,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.375,135.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,7e66952234e660cc380de133df21fc0cc6a443a7b18a359ea18a95a7f9ed9a64,RSIM canonical-derived monotone FDIR,30.0,True,,False,0.0,0.0,0.0,0.0,4498947.368421053,0.24375636486893754,2137.0,True,False,0.0,16741.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.5722210378559,320.96021960512974,0.0,0,0.0,0.6043518518518519,0.6043518518518519,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,1.5542650544375647e-06,0.9,0.45058603845980555,0.20088480558475483,0.9,1080017423.0692978,1421688339.5585744,563112661.8474879,516904761.22180974,32083289.853670973,0.0,-4.968235589331016e-05,5.2714596677105874e-05,0.0019848010014060623,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.5,180.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,6688bca17669e95f091dcbbb88d231853e6403dc4011f1a378f36548819afd46,,,True,,False,0.0,0.0,0.0,0.0,4498947.368421053,0.24375636486893754,2137.0,True,False,0.0,16028.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.5718288886503,320.95983085423507,0.0,0,0.0,0.6162962962962963,0.6162962962962963,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,1.871849235612899e-06,0.9,0.5948533905721435,0.20088480558475483,0.9,1046884730.6046661,1459999076.4006798,539129666.3336442,507755064.27102196,57241440.905822344,0.0,-5.3786003263667226e-05,5.9885758673772216e-05,0.001999128742734324,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.5,180.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,6688bca17669e95f091dcbbb88d231853e6403dc4011f1a378f36548819afd46,RSIM canonical-derived monotone FDIR,30.0,True,,False,0.0,0.0,0.0,0.0,4498947.368421053,0.24375636486893754,2137.0,True,False,0.0,16028.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.5718288886503,320.95983085423507,0.0,0,0.0,0.6162962962962963,0.6162962962962963,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,1.871849235612899e-06,0.9,0.5948533905721435,0.20088480558475483,0.9,1046884730.6046661,1459999076.4006798,539129666.3336442,507755064.27102196,57241440.905822344,0.0,-5.3786003263667226e-05,5.9885758673772216e-05,0.001999128742734324,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,5,constant_reference,W0 — constant reference,E1_REPRESENTATIVE_ANALYTIC_LEO,0.625,225.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,48338dfbdd84972e673044cec76e3031af9d10b93025ff1ca688e604a49eb591,5453e131b34b26320cf030024c272a7c3d5262bba49594d2932a45111fd1892d,,,True,,False,0.0,0.0,0.0,0.0,4496842.105263158,0.24373588926534892,2136.0,True,False,0.0,15303.0,0.0,29954.90285855765,29954.90285855765,970538852.6172678,970538852.6172678,0.0,0.0,29954.90285855765,29954.90285855765,331.572407424375,320.96040481010687,0.0,0,0.0,0.638611111111111,0.638611111111111,fd9857e1b073687212812f557e490f86f2881d0a83fda4345493de2b3dcbcfcb,4.158033334533684e-06,0.9,0.7396491003424476,0.2012119535465776,0.9,1012999081.1270355,1498954594.227505,514743029.94158703,498256051.1854485,83028615.30290203,0.0,-5.792920273961499e-05,6.064845365472138e-05,0.002013697624169092,0.0,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
